crop,crop_year,season,state,area,production,annual_rainfall,fertilizer,pesticide,yield
Potato,2018,Summer     ,West Bengal,7.400009517162692,9.8741617231543,2012.6,12.488231995787277,572.25,8.02
Ragi,2018,Autumn     ,West Bengal,8.094073148069352,7.982757702011113,2012.6,13.18259978269801,1145.9,0.74
Rapeseed &Mustard,2018,Rabi       ,West Bengal,13.31452634822914,13.50702423676098,2012.6,18.403354849739102,212076.55,0.98
Rice,2018,Autumn     ,West Bengal,12.350090735038874,13.320389305824081,2012.6,17.438916574042,80843.0,2.672380952
Rice,2018,Summer     ,West Bengal,14.06198071613697,15.344897179354668,2012.6,19.150810081081758,447825.0,3.45952381
Rice,2018,Winter     ,West Bengal,15.202328032236618,16.238755433696014,2012.6,20.291157925589147,1400732.2,2.744545455
Safflower,2018,Kharif     ,West Bengal,1.9459101490553132,1.6094379124341003,2012.6,6.881616621372443,2.1,0.67
Sannhamp,2018,Kharif     ,West Bengal,6.075346031088684,7.441906728051625,2012.6,11.16188888127555,151.9,4.336
Sesamum,2018,Autumn     ,West Bengal,7.0431599159883405,6.60934924316738,2012.6,12.131121702791948,400.4,0.7925
Sesamum,2018,Summer     ,West Bengal,12.380697995689658,12.343209405998172,2012.6,17.46952396439127,83355.65,0.911904762
Sesamum,2018,Winter     ,West Bengal,6.184148890937483,5.857933154483459,2012.6,11.27092778639143,169.4,0.72
Small millets,2018,Autumn     ,West Bengal,5.568344503761097,5.54907608489522,2012.6,10.653374170288675,91.35,0.696666667
Small millets,2018,Rabi       ,West Bengal,8.548885638148727,8.84130362048157,2012.6,13.637523194967857,1806.0,1.405
Soyabean,2018,Kharif     ,West Bengal,6.0330862217988015,5.814130531825066,2012.6,11.119530222092646,145.6,1.036666667
Sugarcane,2018,Whole Year ,West Bengal,9.841931246837023,14.278500272115096,2012.6,14.930708540436166,6581.75,84.535
Sunflower,2018,Kharif     ,West Bengal,9.042513261332681,8.993551586299981,2012.6,14.13122585207536,2958.9,1.173529412
Tobacco,2018,Whole Year ,West Bengal,9.595058406939557,9.997342128007752,2012.6,14.68382090171186,5141.85,1.556666667
Urad,2018,Kharif     ,West Bengal,11.107750314820192,10.687663031443638,2012.6,16.1965655531908,23339.75,0.5755
Urad,2018,Rabi       ,West Bengal,9.010302809376448,8.994296557777195,2012.6,14.099011551876318,2865.1,0.727
Wheat,2018,Rabi       ,West Bengal,11.627574706530313,12.730067177344514,2012.6,16.716395986357863,39251.45,2.483
Arhar/Tur,2019,Kharif     ,Arunachal Pradesh,6.709304340258298,6.569481420414296,2433.3,11.85418934616184,303.03,0.872777778
Dry chillies,2019,Whole Year ,Arunachal Pradesh,8.201385955238608,9.259035293514941,2433.3,13.347211395289737,1348.65,2.842
Ginger,2019,Whole Year ,Arunachal Pradesh,8.974744612722734,10.923687747800795,2433.3,14.12071692899718,2923.0,6.1016
Groundnut,2019,Kharif     ,Arunachal Pradesh,6.828712071641684,6.80903930604298,2433.3,11.973733695829559,341.51,1.26
Maize,2019,Kharif     ,Arunachal Pradesh,10.841559345471941,11.279807332508815,2433.3,15.987638043697292,18907.0,1.6756
Masoor,2019,Rabi       ,Arunachal Pradesh,6.12029741895095,5.877735781779639,2433.3,11.264208175488495,167.98,0.923846154
Moong(Green Gram),2019,Kharif     ,Arunachal Pradesh,7.1846291527173145,7.2115567333138015,2433.3,12.329973285980822,487.66,1.121904762
Other  Rabi pulses,2019,Rabi       ,Arunachal Pradesh,7.149916836132109,6.715383386334681,2433.3,12.295234325626756,471.01,0.711052632
Other Kharif pulses,2019,Kharif     ,Arunachal Pradesh,7.826842098158293,7.760893195851024,2433.3,12.972543612278955,927.22,0.9816
Peas & beans (Pulses),2019,Kharif     ,Arunachal Pradesh,6.51471269087253,6.535241271013659,2433.3,11.659336902542435,249.38,1.056956522
Peas & beans (Pulses),2019,Rabi       ,Arunachal Pradesh,8.217438537730187,8.600246746551523,2433.3,13.363268321170489,1370.48,1.773333333
Potato,2019,Whole Year ,Arunachal Pradesh,8.732465848349879,10.713328286593352,2433.3,13.878403663647996,2294.0,6.8024
Rapeseed &Mustard,2019,Rabi       ,Arunachal Pradesh,10.249273425142691,10.267852849758867,2433.3,15.395336400898154,10456.57,1.221666667
Rice,2019,Kharif     ,Arunachal Pradesh,11.80186424743109,12.407959873443835,2433.3,16.947954954004032,49395.0,1.7792
Sesamum,2019,Kharif     ,Arunachal Pradesh,7.629975707027789,7.515344571180436,2433.3,12.775590898958244,761.46,0.847619048
Small millets,2019,Kharif     ,Arunachal Pradesh,10.19582128920296,10.220522095264865,2433.3,15.341882333431938,9912.3,1.0152
Soyabean,2019,Kharif     ,Arunachal Pradesh,8.051340933292979,8.400209835930418,2433.3,13.197122217697421,1160.69,1.499583333
Sugarcane,2019,Whole Year ,Arunachal Pradesh,7.671826797878781,10.739435531727745,2433.3,12.81746178974785,794.02,23.74764706
Sunflower,2019,Kharif     ,Arunachal Pradesh,6.354370040797351,6.152732694704104,2433.3,11.498737692830494,212.38,0.836153846
Turmeric,2019,Whole Year ,Arunachal Pradesh,6.728628613084702,8.231908243564177,2433.3,11.873536850944758,308.95,4.297692308
Urad,2019,Kharif     ,Arunachal Pradesh,7.046647277848756,6.946975992135418,2433.3,12.191879801933098,424.76,0.998695652
Urad,2019,Rabi       ,Arunachal Pradesh,7.282761179605593,7.244941546337007,2433.3,12.428175815835697,537.98,1.089130435
Wheat,2019,Rabi       ,Arunachal Pradesh,8.27664912542186,8.954544488386723,2433.3,13.422494339877344,1454.1,2.168333333
other oilseeds,2019,Kharif     ,Arunachal Pradesh,6.576469569048224,6.478509642208569,2433.3,11.721182114189224,265.29,1.116666667
Arhar/Tur,2019,Kharif     ,Bihar,9.726452000171411,10.245586785022473,1194.7,14.87249081578794,6198.98,1.631176471
Bajra,2019,Kharif     ,Bihar,8.058327306580958,8.183955717304954,1194.7,13.204110797383676,1168.83,1.1325
Barley,2019,Rabi       ,Bihar,8.915969311373605,9.230339058482873,1194.7,14.061934009338296,2756.13,1.295416667
Castor seed,2019,Kharif     ,Bihar,4.477336814478207,4.442651256490317,1194.7,9.61207319041497,32.19,0.992
Coriander,2019,Whole Year ,Bihar,7.709756864454165,7.606387389772652,1194.7,12.855409098921273,824.73,0.911818182
Garlic,2019,Whole Year ,Bihar,7.409136443920128,7.8050670442584895,1194.7,12.554632248990634,610.5,1.508181818
Ginger,2019,Whole Year ,Bihar,5.945420608606575,6.561030665896573,1194.7,11.0889128096233,140.97,1.888888889
Gram,2019,Rabi       ,Bihar,10.87432328626208,10.559192437620203,1194.7,16.020402611597806,19536.74,0.751851852
Groundnut,2019,Kharif     ,Bihar,6.7357800142423265,6.755768921984255,1194.7,11.880696736322504,311.17,1.008
Horse-gram,2019,Kharif     ,Bihar,8.996899596123358,8.916908467543795,1194.7,14.142874669834317,2988.49,0.91875
Jowar,2019,Kharif     ,Bihar,6.448889394146858,6.513230110912307,1194.7,11.59341324281611,233.47,1.0825
Jute,2019,Kharif     ,Bihar,10.787069125000578,13.141481456725508,1194.7,15.933146733673595,17904.3,13.32
Khesari,2019,Rabi       ,Bihar,10.687046571956325,10.412952250662777,1194.7,15.833122019366986,16200.08,0.767878788
Linseed,2019,Rabi       ,Bihar,9.018574356354229,8.850087606689566,1194.7,14.16455206924715,3053.98,0.849655172
Maize,2019,Autumn     ,Bihar,12.251562130350543,12.982823110457357,1194.7,17.397655534077376,77443.59,2.31625
Maize,2019,Rabi       ,Bihar,12.615758832337558,14.63932409334471,1194.7,17.761853685935094,111469.16,5.7365625
Maize,2019,Summer     ,Bihar,11.998827049368737,13.568777192004447,1194.7,17.144919087311184,60148.31,4.237941176
Masoor,2019,Rabi       ,Bihar,11.870928526570127,11.409341148713658,1194.7,17.017019730107602,52927.02,0.773421053
Mesta,2019,Kharif     ,Bihar,9.52500511575785,10.238422894453764,1194.7,14.671030688367484,5067.89,2.530769231
Moong(Green Gram),2019,Kharif     ,Bihar,8.907070776182689,8.442038517815478,1194.7,14.053034281208186,2731.71,0.707307692
Moong(Green Gram),2019,Summer     ,Bihar,11.972158802286575,11.565584326546348,1194.7,17.118250674941258,58565.45,0.705789474
Onion,2019,Rabi       ,Bihar,9.470085825734941,12.06154963724644,1194.7,14.616107300604302,4797.05,12.60526316
Other  Rabi pulses,2019,Rabi       ,Bihar,6.9957661563048505,7.00033446027523,1194.7,12.14095347584886,403.67,1.002307692
Other Kharif pulses,2019,Kharif     ,Bihar,7.429520842786462,7.201170883281678,1194.7,12.57502880565739,623.08,0.8475
Peas & beans (Pulses),2019,Rabi       ,Bihar,9.763017859764734,9.801454826970977,1194.7,14.909058805995361,6429.86,1.01625
Potato,2019,Rabi       ,Bihar,11.325257642331353,13.946003589440858,1194.7,16.471343801742403,30668.56,13.67526316
Potato,2019,Winter     ,Bihar,11.214276812125261,13.884678347485508,1194.7,16.360361563730557,27446.97,14.46027778
Ragi,2019,Kharif     ,Bihar,7.9215356321335495,7.693481640835175,1194.7,13.067272988432011,1019.35,0.845238095
Rapeseed &Mustard,2019,Rabi       ,Bihar,11.228451574129409,11.40027175181826,1194.7,16.37453651436557,27838.8,1.111351351
Rice,2019,Autumn     ,Bihar,13.00350326190565,13.497523218068443,1194.7,18.149599176162724,164267.05,1.759583333
Rice,2019,Summer     ,Bihar,11.008744383922906,11.76611701923615,1194.7,16.154826077458583,22347.63,2.142857143
Rice,2019,Winter     ,Bihar,14.768336477116032,15.623159124256116,1194.7,19.914434247371908,959419.62,2.173157895
Safflower,2019,Rabi       ,Bihar,4.454347296253507,4.248495242049359,1194.7,9.588817902742425,31.45,0.81
Sannhamp,2019,Kharif     ,Bihar,6.803505257608338,6.590301048196686,1194.7,11.94849938584871,333.0,0.835625
Sesamum,2019,Kharif     ,Bihar,7.170119543449628,7.037905963447182,1194.7,12.315452652199763,480.63,0.894347826
Small millets,2019,Kharif     ,Bihar,7.6255950721324535,7.344072850573066,1194.7,12.771208143229165,758.13,0.801666667
Soyabean,2019,Kharif     ,Bihar,9.883335864325275,9.601030194502194,1194.7,15.029383295833851,7252.0,0.75
Sugarcane,2019,Whole Year ,Bihar,12.318923538140995,16.424022741203363,1194.7,17.465017251286273,82840.04,61.77419355
Sunflower,2019,Rabi       ,Bihar,8.997394645638419,9.348884181424243,1194.7,14.14336978026867,2989.97,1.3785
Tobacco,2019,Whole Year ,Bihar,9.236690147298965,9.799681383810539,1194.7,14.382691463812892,3798.42,1.7575
Turmeric,2019,Whole Year ,Bihar,7.949797216161852,7.969011781106478,1194.7,13.09554462818648,1048.58,1.008
Urad,2019,Kharif     ,Bihar,8.86827250899781,8.746716349694486,1194.7,14.014230686853189,2627.74,0.890833333
Wheat,2019,Rabi       ,Bihar,14.581062582606911,15.534582660884743,1194.7,19.727160273807918,795566.6,2.569473684
Arhar/Tur,2019,Kharif     ,Chhattisgarh,10.485004604424653,10.019802844917477,1420.3,15.631074967869758,13236.38,0.585714286
Bajra,2019,Kharif     ,Chhattisgarh,4.574710978503383,3.9318256327243257,1420.3,9.71050698983815,35.52,0.696
Bajra,2019,Whole Year ,Chhattisgarh,7.605392364814935,10.383286797696996,1420.3,12.750995533818838,742.96,17.71173913
Barley,2019,Rabi       ,Chhattisgarh,7.488293515159428,6.9930151229329605,1420.3,12.63383517484338,660.82,0.697272727
Castor seed,2019,Kharif     ,Chhattisgarh,2.5649493574615367,1.6094379124341003,1420.3,7.631489858809873,4.44,0.3575
Coconut ,2019,Whole Year ,Chhattisgarh,4.02535169073515,0.0,1420.3,9.153537189151873,20.35,0.0
Coriander,2019,Whole Year ,Chhattisgarh,7.266827347520591,5.988961416889864,1420.3,12.412231001656307,529.47,0.264444444
Cotton(lint),2019,Whole Year ,Chhattisgarh,7.898411092811599,8.501470230951002,1420.3,13.044140007065835,996.04,2.145714286
Dry chillies,2019,Whole Year ,Chhattisgarh,8.499843553081124,7.989221408815276,1420.3,13.645739370773546,1817.81,0.609285714
Garlic,2019,Whole Year ,Chhattisgarh,6.9957661563048505,7.94873845481361,1420.3,12.14095347584886,403.67,3.193846154
Ginger,2019,Whole Year ,Chhattisgarh,7.0587581525186645,7.315883504509785,1420.3,12.20400110136339,429.94,1.413181818
Gram,2019,Rabi       ,Chhattisgarh,12.94785521637793,11.569532615781519,1420.3,18.093951002488968,155375.58,0.397407407
Groundnut,2019,Kharif     ,Chhattisgarh,10.003468624899442,10.424778226149883,1420.3,15.149521798137792,8177.74,1.49
Horse-gram,2019,Kharif     ,Chhattisgarh,10.165236242961404,9.225524507301223,1420.3,15.311296134642214,9613.71,0.406956522
Horse-gram,2019,Rabi       ,Chhattisgarh,5.846438775057725,4.605170185988092,1420.3,10.989659446045922,127.65,0.262727273
Jowar,2019,Whole Year ,Chhattisgarh,7.584264818389059,7.8383433155571165,1420.3,12.729857415655408,727.42,1.22
Jute,2019,Kharif     ,Chhattisgarh,3.58351893845611,0.0,1420.3,8.701612546292338,12.95,0.0
Khesari,2019,Rabi       ,Chhattisgarh,12.147325322984265,11.017234728788507,1420.3,17.29341820487647,69777.56,0.28125
Linseed,2019,Rabi       ,Chhattisgarh,9.473089177882752,8.47886807709457,1420.3,14.619110882708565,4811.48,0.311923077
Maize,2019,Kharif     ,Chhattisgarh,11.778622630685234,12.916131022323539,1420.3,16.924713162150237,48260.21,2.808214286
Masoor,2019,Rabi       ,Chhattisgarh,9.571365838652174,8.449556542700426,1420.3,14.717394699473344,5308.39,0.314347826
Mesta,2019,Kharif     ,Chhattisgarh,6.322565239927284,7.018401799069201,1420.3,11.466876919128365,205.72,2.277857143
Moong(Green Gram),2019,Kharif     ,Chhattisgarh,8.176110342237342,7.29776828253138,1420.3,13.321928800459728,1314.98,0.423703704
Moong(Green Gram),2019,Rabi       ,Chhattisgarh,7.911690520708339,6.876264611890766,1420.3,13.057424306724165,1009.36,0.362
Moong(Green Gram),2019,Summer     ,Chhattisgarh,5.0369526024136295,0.0,1420.3,10.176574127031895,56.61,0.0
Niger seed,2019,Kharif     ,Chhattisgarh,10.50009629929654,8.83840674707681,1420.3,15.646167078998568,13437.66,0.192941176
Onion,2019,Whole Year ,Chhattisgarh,8.388450315523512,10.086392272590663,1420.3,13.534322288393662,1626.15,5.0708
Other  Rabi pulses,2019,Rabi       ,Chhattisgarh,7.927685045615778,5.697093486505405,1420.3,13.073424614194606,1025.64,0.235
Other Kharif pulses,2019,Kharif     ,Chhattisgarh,8.346167594364134,7.068172000388042,1420.3,13.492029797480065,1558.81,0.265
Peas & beans (Pulses),2019,Rabi       ,Chhattisgarh,9.363576347875041,8.40737832540903,1420.3,14.509589204574992,4312.35,0.362592593
Potato,2019,Kharif     ,Chhattisgarh,7.462789157412448,9.219696466900208,1420.3,12.608316437432673,644.17,6.59375
Potato,2019,Rabi       ,Chhattisgarh,9.098067129493398,10.855319158329374,1420.3,14.244054046409389,3306.69,6.473913043
Ragi,2019,Kharif     ,Chhattisgarh,8.404472321352118,7.085901464365611,1420.3,13.550347889614498,1652.42,0.25
Rapeseed &Mustard,2019,Rabi       ,Chhattisgarh,10.463874471644896,9.66097003203872,1420.3,15.609944241624708,12959.62,0.431428571
Rice,2019,Kharif     ,Chhattisgarh,15.266192569466316,15.96370454223035,1420.3,20.41229048996391,1578428.14,1.936428571
Safflower,2019,Rabi       ,Chhattisgarh,4.61512051684126,3.5553480614894135,1420.3,9.751326558637025,37.0,0.377
Sannhamp,2019,Kharif     ,Chhattisgarh,6.156978985585555,5.484796933490655,1420.3,11.300968608608883,174.27,0.405714286
Sesamum,2019,Kharif     ,Chhattisgarh,9.612667227583843,8.701512750872865,1420.3,14.758698892090367,5532.24,0.412857143
Small millets,2019,Kharif     ,Chhattisgarh,11.052650359802138,9.814820259819962,1420.3,16.198732760401654,23350.7,0.291851852
Soyabean,2019,Kharif     ,Chhattisgarh,11.226748925301672,11.326595886778735,1420.3,16.372833843020853,27791.44,1.096428571
Sugarcane,2019,Whole Year ,Chhattisgarh,10.349390581417667,13.457464674717542,1420.3,15.49545690856706,11557.69,17.92666667
Sunflower,2019,Whole Year ,Chhattisgarh,6.4457198193855785,5.69035945432406,1420.3,11.590238666312894,232.73,0.639333333
Sweet potato,2019,Whole Year ,Chhattisgarh,7.418780882750794,9.221082468508085,1420.3,12.564282470935455,616.42,6.238695652
Tobacco,2019,Whole Year ,Chhattisgarh,2.302585092994046,1.9459101490553132,1420.3,7.3439694192384515,3.33,0.72
Turmeric,2019,Whole Year ,Chhattisgarh,6.93828448401696,6.755768921984255,1420.3,12.083417887280481,381.1,1.156923077
Urad,2019,Kharif     ,Chhattisgarh,11.215435451527362,10.098478512430745,1420.3,16.361520218651815,27478.79,0.331428571
Urad,2019,Rabi       ,Chhattisgarh,7.493873886783559,6.29156913955832,1420.3,12.639418644118573,664.52,0.3096
Wheat,2019,Rabi       ,Chhattisgarh,11.663713354092298,11.819593654994243,1420.3,16.809802957396876,43021.38,1.336538462
Arhar/Tur,2019,Kharif     ,Gujarat,12.267633299719824,12.258143137821175,1067.8,17.413726779172247,78698.26,1.1225
Bajra,2019,Kharif     ,Gujarat,12.085891737273789,12.638637223520055,1067.8,17.231984285152194,65619.87,1.7028
Bajra,2019,Summer     ,Gujarat,12.515324165883909,13.570534144821771,1067.8,17.66141867083403,100817.6,2.934827586
Banana,2019,Whole Year ,Gujarat,10.316490843682582,14.628809965429298,1067.8,15.46255610631876,11183.62,73.76285714
Castor seed,2019,Kharif     ,Gujarat,13.509789422222747,14.174658042653272,1067.8,18.65588622640893,272538.67,1.908666667
Cotton(lint),2019,Kharif     ,Gujarat,14.79181848014687,15.970098416459953,1067.8,19.937916259298888,982215.32,3.182
Dry chillies,2019,Whole Year ,Gujarat,7.254884810077338,8.393894975071744,1067.8,12.4002801174707,523.18,3.125
Garlic,2019,Whole Year ,Gujarat,9.333796175903101,11.30523686821088,1067.8,14.479806454132882,4185.81,7.213181818
Gram,2019,Rabi       ,Gujarat,12.911758388738184,13.363701990062888,1067.8,18.057854087830233,149867.02,1.489393939
Groundnut,2019,Kharif     ,Gujarat,14.3036463023303,15.32039407418339,1067.8,19.4497438457045,602831.75,2.6478125
Groundnut,2019,Summer     ,Gujarat,10.992453464152433,11.865179651745324,1067.8,16.138534887340633,21986.51,2.36
Guar seed,2019,Kharif     ,Gujarat,11.883018975897851,11.56861557916342,1067.8,17.029110262958707,53570.82,0.816315789
Jowar,2019,Kharif     ,Gujarat,10.26252470426388,10.68095290332465,1067.8,15.408588143103476,10596.06,1.448666667
Jowar,2019,Rabi       ,Gujarat,9.917291833512525,10.07001842342376,1067.8,15.063340958466103,7502.49,1.1125
Maize,2019,Kharif     ,Gujarat,12.613216344016893,13.016898411847357,1067.8,17.759311189213594,111186.11,1.603636364
Maize,2019,Rabi       ,Gujarat,11.793152316192295,12.717637995631165,1067.8,16.939242957603835,48966.54,2.556190476
Maize,2019,Summer     ,Gujarat,8.61558951327243,9.447544606938727,1067.8,13.76150744797216,2040.92,2.189
Moong(Green Gram),2019,Kharif     ,Gujarat,11.424236317674435,10.981199611763149,1067.8,16.57032360739695,33859.44,0.653571429
Moong(Green Gram),2019,Summer     ,Gujarat,10.678560282494745,10.722628413411364,1067.8,15.824635536392211,16063.18,1.031818182
Moth,2019,Kharif     ,Gujarat,9.355306142226368,8.582418976333944,1067.8,14.501318290548143,4276.83,0.453157895
Onion,2019,Rabi       ,Gujarat,10.631253527491689,14.00776429363147,1067.8,15.777327672033806,15320.96,28.8925
Onion,2019,Summer     ,Gujarat,8.878636747430072,12.227506294927538,1067.8,14.024596368635098,2655.12,28.464
Other  Rabi pulses,2019,Rabi       ,Gujarat,10.48083098735243,10.191144624675404,1067.8,15.626901234568196,13181.25,0.799166667
Other Cereals,2019,Kharif     ,Gujarat,5.662960480135946,5.087596335232384,1067.8,10.805600655108073,106.19,0.554
Other Kharif pulses,2019,Kharif     ,Gujarat,7.8551570058813445,7.373374309910049,1067.8,13.000869595436898,953.86,0.613333333
